time_ms,flags,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,angle_sp_roll,angle_sp_pitch,angle_err_roll,angle_err_pitch,angle_i_roll,angle_i_pitch,rate_sp_roll,rate_sp_pitch,rate_err_roll,rate_err_pitch,rate_i_roll,rate_i_pitch,rate_i_yaw,pid_roll,pid_pitch,pid_yaw,m1,m2,m3,m4,rc_thr,rc_roll,rc_pitch,battery_mv,loop_us
28854,9,0.00,-0.08,-0.06,0.031,-0.067,1.004,-0.56,0.07,0.00,0.00,0.56,-0.07,0.00,-0.00,1.98,-0.24,1.98,-0.15,0.00,-0.00,0.00,0.08,-0.00,0.67,1100,1100,1100,1100,1028,1505,1515,10750,877
28866,9,-0.03,-0.01,0.00,0.031,-0.067,1.004,-0.56,0.07,0.00,0.00,0.56,-0.07,0.00,-0.00,1.97,-0.25,2.00,-0.24,0.00,-0.00,0.00,0.08,-0.01,-0.35,1100,1100,1100,1100,1039,1500,1519,10750,877
28878,9,0.00,-0.04,-0.07,0.030,-0.067,1.004,-0.56,0.07,0.00,0.00,0.56,-0.07,0.00,-0.00,1.96,-0.24,1.95,-0.20,0.00,-0.00,0.00,0.08,-0.01,0.52,1100,1100,1100,1100,1039,1500,1519,10750,877
28890,9,-0.05,-0.03,-0.03,0.030,-0.067,1.004,-0.55,0.06,0.00,0.00,0.55,-0.06,0.00,-0.00,1.94,-0.23,1.99,-0.20,0.00,-0.00,0.00,0.08,-0.01,-0.16,1100,1100,1100,1100,1031,1500,1520,10754,877
28902,9,0.03,-0.08,-0.05,0.030,-0.067,1.004,-0.55,0.06,0.00,0.00,0.55,-0.06,0.00,-0.00,1.94,-0.22,1.90,-0.14,0.00,-0.00,0.00,0.07,-0.00,0.14,1100,1100,1100,1100,1031,1500,1520,10750,877
28914,9,-0.05,-0.09,-0.01,0.030,-0.067,1.003,-0.55,0.06,0.00,0.00,0.55,-0.06,0.00,-0.00,1.93,-0.21,1.98,-0.12,0.00,-0.00,0.00,0.08,-0.00,-0.30,1100,1100,1100,1100,1029,1500,1519,10746,877
28926,9,0.02,-0.07,0.06,0.031,-0.066,1.002,-0.55,0.06,0.00,0.00,0.55,-0.06,0.00,-0.00,1.92,-0.22,1.90,-0.15,0.00,-0.00,0.00,0.07,-0.00,-1.24,1100,1100,1100,1100,1030,1500,1518,10737,744
28938,9,-0.02,0.02,-0.07,0.031,-0.066,1.002,-0.54,0.07,0.00,0.00,0.54,-0.07,0.00,-0.00,1.90,-0.24,1.93,-0.25,0.00,-0.00,0.00,0.08,-0.02,0.98,1100,1100,1100,1100,1030,1500,1518,10721,744
28950,9,0.05,-0.05,-0.17,0.031,-0.066,1.003,-0.54,0.07,0.00,0.00,0.54,-0.07,0.00,-0.00,1.88,-0.25,1.83,-0.20,0.00,-0.00,0.00,0.07,-0.00,43.45,1100,1100,1100,1100,1030,1500,1517,10729,744
28962,9,0.04,-0.10,0.21,0.031,-0.066,1.003,-0.53,0.07,0.00,0.00,0.53,-0.07,0.00,-0.00,1.87,-0.26,1.82,-0.16,0.00,-0.00,0.00,0.07,0.00,37.96,1100,1100,1100,1100,1030,1500,1517,10725,744
28974,9,-0.05,-0.05,-0.15,0.030,-0.066,1.003,-0.53,0.07,0.00,0.00,0.53,-0.07,0.00,-0.00,1.86,-0.25,1.91,-0.20,0.00,-0.00,0.00,0.08,-0.01,42.46,1100,1100,1100,1100,1030,1499,1519,10729,744
28986,9,0.08,-0.04,-0.03,0.031,-0.066,1.004,-0.53,0.07,0.00,0.00,0.53,-0.07,0.00,-0.00,1.85,-0.25,1.77,-0.21,0.00,-0.00,0.00,0.06,-0.01,40.09,1100,1100,1100,1100,1030,1500,1518,10729,744
28998,9,-0.01,0.00,0.09,0.031,-0.067,1.003,-0.53,0.08,0.00,0.00,0.53,-0.08,0.00,-0.00,1.86,-0.27,1.87,-0.27,0.00,-0.00,0.00,0.08,-0.02,26.37,1100,1100,1100,1100,1030,1500,1518,10729,744
29010,9,0.05,-0.07,-0.06,0.031,-0.066,1.003,-0.53,0.08,0.00,0.00,0.53,-0.08,0.00,-0.00,1.86,-0.28,1.82,-0.22,0.00,-0.00,0.00,0.07,-0.00,37.57,1100,1100,1100,1100,1030,1500,1518,10733,744
29022,9,-0.28,0.01,-0.06,0.030,-0.068,1.005,-0.54,0.08,0.00,0.00,0.54,-0.08,0.00,-0.00,1.89,-0.27,2.17,-0.28,0.00,-0.00,0.00,0.12,-0.02,37.52,1100,1100,1100,1100,1030,1500,1518,10733,744
29034,9,-0.06,0.15,-0.15,0.029,-0.068,1.004,-0.55,0.07,0.00,0.00,0.55,-0.07,0.00,-0.00,1.92,-0.23,1.98,-0.38,0.00,-0.00,0.00,0.09,-0.03,1.57,1100,1100,1100,1100,1030,1503,1515,10733,785
29046,9,-0.11,0.12,0.22,0.028,-0.067,1.007,-0.55,0.05,0.00,0.00,0.55,-0.05,0.00,-0.00,1.92,-0.18,2.03,-0.30,0.00,-0.00,0.00,0.09,-0.03,-3.79,1100,1100,1100,1100,1030,1500,1518,10725,785
29058,9,-0.11,0.10,-0.13,0.027,-0.067,1.006,-0.55,0.03,0.00,0.00,0.55,-0.03,0.00,-0.00,1.92,-0.12,2.02,-0.22,0.00,-0.00,0.00,0.10,-0.01,42.46,1100,1100,1100,1100,1030,1500,1518,10688,785
29070,9,-0.29,-0.26,-0.01,0.030,-0.067,1.003,-0.55,0.03,0.00,0.00,0.55,-0.03,0.00,-0.00,1.92,-0.09,2.21,0.17,0.00,-0.00,0.00,0.12,0.04,36.17,1100,1100,1100,1100,1030,1500,1518,10704,785
29082,9,0.04,-0.26,0.09,0.032,-0.065,1.000,-0.54,0.03,0.00,0.00,0.54,-0.03,0.00,-0.00,1.88,-0.11,1.84,0.15,0.00,-0.00,0.00,0.07,0.04,35.13,1100,1100,1100,1100,1030,1500,1518,10692,785
29094,9,-0.36,-1.78,0.05,0.043,-0.066,0.991,-0.53,0.09,0.00,0.00,0.53,-0.09,0.00,-0.00,1.86,-0.31,2.22,1.46,0.00,-0.00,0.00,0.13,0.21,29.11,1100,1100,1100,1100,1030,1500,1518,10683,785
29106,9,-0.35,0.10,-0.21,0.033,-0.069,0.997,-0.54,0.12,0.00,0.00,0.54,-0.12,0.00,-0.00,1.91,-0.43,2.25,-0.53,0.00,-0.00,0.00,0.12,-0.08,32.37,1100,1100,1100,1100,1030,1500,1518,10683,785
29118,9,0.24,-0.73,-0.15,0.042,-0.070,0.993,-0.56,0.17,0.00,0.00,0.56,-0.17,0.00,-0.00,1.98,-0.60,1.74,0.13,0.00,-0.00,0.00,0.04,0.03,41.40,1100,1100,1100,1100,1030,1500,1518,10658,785
29130,9,-0.05,0.98,0.10,0.033,-0.070,1.000,-0.59,0.21,0.00,0.00,0.59,-0.21,0.00,-0.00,2.06,-0.74,2.11,-1.72,0.00,-0.00,0.00,0.08,-0.23,-1.36,1100,1100,1100,1100,1030,1500,1518,10650,744
29142,9,-0.09,-0.62,-0.37,0.032,-0.073,1.000,-0.61,0.20,0.00,0.00,0.61,-0.20,0.00,-0.00,2.12,-0.70,2.21,-0.08,0.00,-0.00,0.00,0.09,0.01,5.47,1100,1100,1100,1100,1030,1500,1518,10642,744
29154,9,0.07,2.67,-0.18,0.021,-0.075,1.009,-0.63,0.17,0.00,0.00,0.63,-0.17,0.00,-0.00,2.21,-0.58,2.15,-3.24,0.00,-0.00,0.00,0.07,-0.48,40.37,1100,1100,1100,1100,1030,1500,1518,10650,744
29166,9,-0.40,2.23,-0.06,0.010,-0.071,1.010,-0.67,0.04,0.00,0.00,0.67,-0.04,0.00,-0.00,2.34,-0.13,2.74,-2.36,0.00,-0.00,0.00,0.14,-0.25,38.18,1100,1100,1100,1100,1030,1500,1518,10642,744
29178,9,-0.90,-1.60,0.34,0.043,-0.071,0.987,-0.68,0.06,0.00,0.00,0.68,-0.06,0.00,-0.00,2.38,-0.22,3.29,1.38,0.00,-0.00,0.00,0.24,0.22,35.79,1100,1100,1100,1100,1030,1500,1518,10608,744
29190,9,-0.24,-2.16,0.02,0.068,-0.071,0.970,-0.69,0.23,0.00,0.00,0.69,-0.23,0.00,-0.00,2.42,-0.81,2.66,1.35,0.00,-0.00,0.00,0.13,0.21,30.66,1100,1100,1100,1100,1030,1500,1518,10633,744
29202,9,-0.08,-3.44,-0.17,0.078,-0.073,0.962,-0.71,0.53,0.00,0.00,0.71,-0.53,0.00,-0.00,2.49,-1.86,2.57,1.58,0.00,-0.00,0.00,0.11,0.26,33.26,1100,1100,1100,1100,1030,1500,1518,10633,744
29214,9,0.30,-2.69,-0.15,0.092,-0.069,0.958,-0.75,0.79,0.00,0.00,0.75,-0.79,0.00,-0.00,2.63,-2.77,2.34,-0.08,0.00,-0.00,0.00,0.04,0.15,39.80,1100,1100,1100,1100,1030,1500,1518,10650,744
29226,9,-0.26,-0.18,-0.43,0.086,-0.067,0.957,-0.77,1.13,0.00,0.00,0.77,-1.13,0.00,-0.00,2.71,-3.97,2.97,-3.79,0.00,-0.00,0.00,0.14,-0.47,43.51,1100,1100,1100,1100,1030,1500,1518,10650,859
29238,9,0.37,1.10,-0.23,0.042,-0.062,0.997,-0.75,1.15,0.00,0.00,0.75,-1.15,0.00,-0.00,2.62,-4.03,2.25,-5.13,0.00,-0.00,0.00,0.04,-0.57,1.66,1100,1100,1100,1100,1030,1500,1518,10650,859
29250,9,0.45,-6.92,0.22,0.075,-0.060,0.976,-0.69,1.21,0.00,2.07,0.69,0.86,0.00,-0.00,2.41,3.00,1.96,9.91,0.00,-0.00,0.00,0.04,1.04,-4.00,1100,1100,1100,1100,1029,1499,1523,10650,859
29262,9,0.47,-0.39,-11.06,0.083,-0.075,0.969,-0.69,1.55,0.00,2.07,0.69,0.52,0.00,-0.00,2.41,1.83,1.95,2.22,0.00,-0.00,0.00,0.02,-0.11,162.83,1100,1100,1100,1100,1029,1499,1523,10650,859
29274,9,-0.19,7.05,-0.63,0.050,-0.068,1.001,-0.66,1.73,0.00,0.00,0.66,-1.73,0.00,-0.00,2.30,-6.07,2.49,-13.12,0.00,-0.00,0.00,0.11,-1.37,-12.88,1100,1100,1100,1100,1030,1500,1518,10667,859
29286,9,-0.50,5.74,0.59,0.064,-0.066,0.981,-0.61,1.78,0.00,2.52,0.61,0.74,0.00,-0.00,2.14,2.58,2.65,-3.16,0.00,-0.00,0.00,0.16,-0.72,-25.03,1100,1100,1100,1100,1024,1501,1528,10658,859
29298,9,-0.68,4.73,0.32,0.093,-0.061,0.970,-0.59,1.85,0.00,2.52,0.59,0.67,0.00,-0.00,2.06,2.35,2.74,-2.39,0.00,-0.00,0.00,0.18,-0.68,25.65,1100,1100,1100,1100,1024,1501,1528,10675,859
29310,9,-0.30,6.97,-0.31,0.106,-0.061,0.967,-0.60,2.05,-1.89,0.00,-1.29,-2.05,0.00,-0.00,-4.53,-7.17,-4.22,-14.13,0.00,-0.00,0.00,-0.13,-1.52,31.91,1100,1100,1100,1100,1031,1479,1517,10658,859
29322,9,-1.46,19.41,-11.33,0.107,-0.063,0.958,-0.64,2.32,-1.89,0.00,-1.25,-2.32,0.00,-0.00,-4.37,-8.10,-2.91,-27.51,0.00,-0.00,0.00,0.07,-3.40,194.90,1100,1100,1100,1100,1031,1479,1517,10650,859
29334,9,-1.29,5.46,-1.12,0.052,-0.069,0.995,-0.67,2.30,0.00,0.00,0.67,-2.30,0.00,-0.00,2.35,-8.06,3.65,-13.52,0.00,-0.00,0.00,0.30,-0.87,-8.88,1100,1100,1100,1100,1031,1499,1519,10667,749
29346,9,-0.77,5.74,0.24,0.024,-0.069,1.019,-0.67,1.98,0.00,0.00,0.67,-1.98,0.00,-0.00,2.34,-6.95,3.12,-12.69,0.00,-0.00,0.00,0.23,-0.80,-23.02,1100,1100,1100,1100,1030,1500,1518,10667,749
29358,9,-1.80,-1.31,0.21,0.035,-0.068,0.996,-0.70,1.72,0.00,0.00,0.70,-1.72,0.00,-0.00,2.44,-6.02,4.24,-4.71,0.00,-0.00,0.00,0.40,0.22,-15.01,1100,1100,1100,1100,1030,1500,1518,10671,749
29370,9,-0.78,-3.86,0.00,0.044,-0.073,0.984,-0.73,1.52,0.00,0.00,0.73,-1.52,0.00,-0.00,2.56,-5.30,3.34,-1.44,0.00,-0.00,0.00,0.23,0.47,31.63,1100,1100,1100,1100,1030,1500,1518,10675,749
29382,9,-0.66,5.28,-0.42,0.017,-0.074,1.008,-0.76,1.38,0.00,0.00,0.76,-1.38,0.00,-0.00,2.65,-4.82,3.31,-10.10,0.00,-0.00,0.00,0.23,-1.00,39.23,1100,1100,1100,1100,1030,1500,1518,10671,749
29394,9,-1.95,3.03,-0.51,-0.007,-0.075,1.032,-0.79,1.10,0.00,0.00,0.79,-1.10,0.00,-0.00,2.78,-3.85,4.73,-6.88,0.00,-0.00,0.00,0.44,-0.37,44.38,1100,1100,1100,1100,1030,1500,1518,10667,749
29406,9,-2.00,1.23,-0.41,-0.004,-0.080,1.026,-0.82,0.78,0.00,0.00,0.82,-0.78,0.00,-0.00,2.89,-2.73,4.89,-3.95,0.00,-0.00,0.00,0.43,-0.11,44.00,1100,1100,1100,1100,1030,1500,1518,10658,749
29418,9,-0.62,0.24,-0.56,0.019,-0.073,1.012,-0.81,0.55,0.00,0.00,0.81,-0.55,0.00,-0.00,2.85,-1.94,3.47,-2.18,0.00,-0.00,0.00,0.21,0.04,45.59,1100,1100,1100,1100,1030,1500,1518,10654,749
29430,9,0.86,3.79,-0.60,0.004,-0.066,1.022,-0.78,0.35,0.00,0.00,0.78,-0.35,0.00,-0.00,2.73,-1.24,1.87,-5.03,0.00,-0.00,0.00,-0.03,-0.53,5.50,1100,1100,1100,1100,1030,1500,1518,10663,760
29442,9,-0.34,5.99,0.06,-0.024,-0.069,1.040,-0.76,0.07,0.00,0.00,0.76,-0.07,0.00,-0.00,2.66,-0.25,3.00,-6.24,0.00,-0.00,0.00,0.16,-0.72,-5.16,1100,1100,1100,1100,1030,1500,1518,10667,760
29454,9,-0.67,-3.04,0.01,0.001,-0.071,1.015,-0.73,-0.18,0.00,0.00,0.73,0.18,0.00,-0.00,2.57,0.64,3.24,3.68,0.00,-0.00,0.00,0.21,0.76,33.59,1100,1100,1100,1100,1030,1500,1518,10683,760
29466,9,1.62,-3.29,-0.16,0.021,-0.061,1.010,-0.65,-0.26,0.00,0.00,0.65,0.26,0.00,-0.00,2.27,0.90,0.65,4.20,0.00,-0.00,0.00,-0.17,0.56,36.70,1100,1100,1100,1100,1030,1500,1518,10683,760
29478,9,1.22,5.16,-0.75,-0.033,-0.060,1.062,-0.57,-0.45,0.00,0.00,0.57,0.45,0.00,-0.00,2.01,1.57,0.78,-3.59,0.00,-0.00,0.00,-0.10,-0.75,44.85,1100,1100,1100,1100,1030,1500,1518,10675,760
29490,9,0.51,-3.84,-0.56,-0.018,-0.055,1.039,-0.50,-0.76,0.00,0.00,0.50,0.76,0.00,-0.00,1.76,2.65,1.25,6.49,0.00,-0.00,0.00,-0.00,0.93,46.00,1100,1100,1100,1100,1030,1500,1518,10663,760
29502,9,0.48,1.32,0.03,-0.013,-0.045,1.050,-0.41,-0.99,0.00,0.00,0.41,0.99,0.00,-0.00,1.44,3.46,0.96,2.14,0.00,-0.00,0.00,-0.01,0.02,36.27,1100,1100,1100,1100,1030,1500,1518,10671,760
29514,9,-2.98,-2.64,0.24,0.001,-0.065,1.025,-0.40,-1.12,0.00,0.00,0.40,1.12,0.00,-0.00,1.42,3.92,4.39,6.56,0.00,-0.00,0.00,0.55,0.66,29.82,1100,1100,1100,1100,1030,1500,1518,10683,760
29526,9,-0.31,1.43,-0.83,0.020,-0.069,1.024,-0.40,-1.08,0.00,0.00,0.40,1.08,0.00,-0.00,1.40,3.79,1.70,2.36,0.00,-0.00,0.00,0.11,-0.04,48.02,1100,1100,1100,1100,1032,1499,1518,10675,782
29538,9,1.31,4.67,-1.29,-0.008,-0.067,1.046,-0.38,-1.06,0.00,0.00,0.38,1.06,0.00,-0.00,1.32,3.72,0.02,-0.96,0.00,-0.00,0.00,-0.16,-0.49,15.02,1100,1100,1100,1100,1032,1499,1518,10667,782
29550,9,0.59,3.00,0.10,-0.026,-0.057,1.063,-0.33,-1.28,0.00,0.00,0.33,1.28,0.00,-0.00,1.16,4.47,0.57,1.47,0.00,-0.00,0.00,-0.04,0.07,-8.54,1100,1100,1100,1100,1030,1500,1518,10671,782
29562,9,-0.89,-1.20,0.62,0.017,-0.065,1.030,-0.34,-1.28,0.00,0.00,0.34,1.28,0.00,-0.00,1.18,4.48,2.07,5.68,0.00,-0.00,0.00,0.20,0.48,-13.15,1100,1100,1100,1100,1030,1500,1518,10671,782
29574,9,-0.64,0.11,-0.21,0.052,-0.075,1.004,-0.37,-1.08,0.00,0.00,0.37,1.08,0.00,-0.00,1.30,3.78,1.94,3.67,0.00,-0.00,0.00,0.14,0.20,2.03,1100,1100,1100,1100,1030,1501,1517,10671,782
29586,9,-0.44,-5.26,-0.36,0.106,-0.076,0.961,-0.44,-0.63,0.00,0.00,0.44,0.63,0.00,-0.00,1.54,2.20,1.97,7.45,0.00,-0.00,0.00,0.14,0.71,3.24,1100,1100,1100,1100,1031,1499,1518,10675,782
29598,9,-1.90,-4.23,0.19,0.138,-0.075,0.947,-0.54,0.08,0.00,0.00,0.54,-0.08,0.00,-0.00,1.89,-0.29,3.79,3.94,0.00,-0.00,0.00,0.39,0.28,-5.08,1100,1100,1100,1100,1031,1499,1518,10667,782
29610,9,-0.14,-0.05,-0.19,0.117,-0.083,0.949,-0.64,0.81,0.00,0.00,0.64,-0.81,0.00,-0.00,2.26,-2.83,2.40,-2.78,0.00,-0.00,0.00,0.11,-0.49,3.11,1100,1100,1100,1100,1031,1499,1518,10667,782
29622,9,2.46,2.27,-0.91,0.090,-0.075,0.979,-0.68,1.19,0.00,0.00,0.68,-1.19,0.00,-0.00,2.40,-4.18,-0.06,-6.45,0.00,-0.00,0.00,-0.30,-0.71,12.69,1100,1100,1100,1100,1031,1499,1518,10667,782
29634,9,-0.29,0.54,-0.60,0.092,-0.061,0.977,-0.70,1.48,0.00,0.00,0.70,-1.48,0.00,-0.00,2.44,-5.17,2.72,-5.71,0.00,-0.00,0.00,0.14,-0.40,4.70,1100,1100,1100,1100,1029,1500,1519,10667,808
29646,9,-1.45,-3.76,-0.52,0.100,-0.048,0.971,-0.64,1.71,0.00,0.00,0.64,-1.71,0.00,-0.00,2.25,-6.00,3.71,-2.24,0.00,-0.00,0.00,0.30,0.14,1.88,1100,1100,1100,1100,1029,1503,1515,10667,808
29658,9,-0.84,-2.31,-0.29,0.090,-0.056,0.971,-0.56,1.91,0.00,0.00,0.56,-1.91,0.00,-0.00,1.98,-6.70,2.82,-4.39,0.00,-0.00,0.00,0.21,-0.18,-0.34,1100,1100,1100,1100,1029,1503,1515,10667,808
29670,9,1.27,4.41,0.36,0.062,-0.065,0.995,-0.52,2.00,0.00,0.00,0.52,-2.00,0.00,-0.00,1.81,-7.01,0.54,-11.42,0.00,-0.00,0.00,-0.14,-1.14,20.48,1100,1100,1100,1100,1029,1500,1518,10667,808
29682,9,-0.73,-1.88,-0.59,0.082,-0.066,0.978,-0.54,2.11,0.00,0.00,0.54,-2.11,0.00,-0.00,1.88,-7.37,2.61,-5.49,0.00,-0.00,0.00,0.19,-0.02,35.39,1100,1100,1100,1100,1029,1500,1518,10667,808
29694,9,0.80,4.91,-0.81,0.045,-0.065,1.012,-0.52,2.07,0.00,2.25,0.52,0.18,0.00,-0.00,1.83,0.62,1.03,-4.29,0.00,-0.00,0.00,-0.05,-0.66,7.05,1100,1100,1100,1100,1023,1498,1525,10667,808
29706,9,0.25,-1.22,-0.09,0.043,-0.055,1.006,-0.49,1.94,-2.16,0.00,-1.67,-1.94,0.00,-0.00,-5.85,-6.78,-6.10,-5.56,0.00,-0.00,0.00,-0.27,0.04,-3.63,1100,1100,1100,1100,1030,1476,1518,10675,808
29718,9,-2.14,-4.85,-0.69,0.054,-0.058,0.997,-0.44,1.85,-2.16,0.00,-1.72,-1.85,0.00,-0.00,-6.01,-6.47,-3.87,-1.62,0.00,-0.00,0.00,0.10,0.40,6.56,1100,1100,1100,1100,1030,1476,1518,10658,808
29730,9,-0.10,2.39,-0.61,0.011,-0.071,1.017,-0.42,1.59,0.00,0.00,0.42,-1.59,0.00,-0.00,1.47,-5.57,1.57,-7.97,0.00,-0.00,0.00,0.06,-0.65,51.56,1100,1100,1100,1100,1030,1500,1517,10650,754
29742,9,1.71,3.65,-0.27,0.012,-0.062,1.017,-0.39,1.32,0.00,0.00,0.39,-1.32,0.00,-0.00,1.36,-4.64,-0.36,-8.28,0.00,-0.00,0.00,-0.22,-0.70,46.57,1100,1100,1100,1100,1030,1500,1517,10650,754
29754,9,-0.15,-0.55,-0.08,0.019,-0.060,1.024,-0.37,1.11,0.00,0.00,0.37,-1.11,0.00,-0.00,1.29,-3.88,1.43,-3.33,0.00,-0.00,0.00,0.09,-0.01,37.13,1100,1100,1100,1100,1030,1500,1518,10679,754
29766,9,0.24,1.64,-0.31,0.032,-0.067,1.003,-0.40,0.95,0.00,0.00,0.40,-0.95,0.00,-0.00,1.41,-3.31,1.17,-4.96,0.00,-0.00,0.00,0.02,-0.21,41.88,1100,1100,1100,1100,1030,1500,1518,10675,754
29778,9,-0.31,-3.36,-0.32,0.057,-0.060,0.977,-0.39,0.98,0.00,0.00,0.39,-0.98,0.00,-0.00,1.38,-3.42,1.69,-0.06,0.00,-0.00,0.00,0.11,0.35,39.66,1100,1100,1100,1100,1030,1500,1518,10679,754
29790,9,-2.00,-0.83,-0.44,0.049,-0.071,1.005,-0.40,1.02,0.00,0.00,0.40,-1.02,0.00,-0.00,1.41,-3.56,3.41,-2.73,0.00,-0.00,0.00,0.37,-0.11,39.61,1100,1100,1100,1100,1030,1500,1518,10663,754
29802,9,1.77,0.27,-0.05,0.074,-0.068,0.982,-0.39,1.12,0.00,0.00,0.39,-1.12,0.00,-0.00,1.37,-3.93,-0.40,-4.19,0.00,-0.00,0.00,-0.24,-0.19,34.23,1100,1100,1100,1100,1030,1500,1518,10663,754
29814,9,1.03,3.56,0.09,0.034,-0.049,1.010,-0.34,1.14,0.00,0.00,0.34,-1.14,0.00,-0.00,1.18,-4.00,0.15,-7.55,0.00,-0.00,0.00,-0.11,-0.74,-3.61,1100,1100,1100,1100,1030,1500,1518,10675,754
29826,9,-2.06,-1.68,-0.15,0.054,-0.071,0.993,-0.37,1.13,0.00,0.00,0.37,-1.13,0.00,-0.00,1.28,-3.95,3.34,-2.27,0.00,-0.00,0.00,0.40,0.20,-0.04,1100,1100,1100,1100,1029,1500,1519,10675,798
29838,9,0.72,-4.27,-1.13,0.069,-0.063,0.967,-0.35,1.21,0.00,0.00,0.35,-1.21,0.00,-0.00,1.22,-4.23,0.50,0.04,0.00,-0.00,0.00,-0.06,0.43,13.94,1100,1100,1100,1100,1029,1500,1519,10667,798
29850,9,0.36,3.20,0.17,0.029,-0.052,1.004,-0.29,1.16,0.00,0.00,0.29,-1.16,0.00,-0.00,1.03,-4.07,0.67,-7.27,0.00,-0.00,0.00,-0.01,-0.76,30.33,1100,1100,1100,1100,1030,1500,1518,10667,798
29862,9,-0.95,-3.20,0.28,0.047,-0.067,0.996,-0.27,1.09,0.00,0.00,0.27,-1.09,0.00,-0.00,0.96,-3.81,1.92,-0.61,0.00,-0.00,0.00,0.20,0.31,30.48,1100,1100,1100,1100,1030,1500,1518,10663,798
