time_ms,flags,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,roll,pitch,angle_sp_roll,angle_sp_pitch,angle_err_roll,angle_err_pitch,angle_i_roll,angle_i_pitch,rate_sp_roll,rate_sp_pitch,rate_err_roll,rate_err_pitch,rate_i_roll,rate_i_pitch,rate_i_yaw,pid_roll,pid_pitch,pid_yaw,m1,m2,m3,m4,rc_thr,rc_roll,rc_pitch,battery_mv,loop_us
33006,1,-0.73,1.67,-0.11,0.038,-0.063,1.007,-0.71,1.57,0.00,0.00,0.71,-1.57,0.33,-0.23,2.82,-5.74,3.56,-7.41,0.03,-0.02,0.12,0.26,-0.81,31.63,1140,1206,1206,1140,1191,1500,1518,10617,744
33018,1,-0.21,1.15,-0.23,0.031,-0.043,1.031,-0.59,1.43,0.00,0.00,0.59,-1.43,0.33,-0.24,2.41,-5.24,2.62,-6.40,0.03,-0.02,0.13,0.16,-0.49,72.00,1140,1206,1206,1140,1191,1500,1518,10629,744
33030,1,1.01,0.38,-0.02,0.045,-0.073,1.022,-0.56,1.35,0.00,0.00,0.56,-1.35,0.34,-0.25,2.28,-4.97,1.28,-5.35,0.03,-0.02,0.13,-0.03,-0.33,67.00,1121,1261,1261,1121,1191,1500,1518,10629,745
33042,1,-1.19,-0.86,-1.04,-0.012,-0.073,1.032,-0.54,1.01,0.00,0.00,0.54,-1.01,0.34,-0.26,2.24,-3.78,3.43,-2.92,0.03,-0.02,0.14,0.31,-0.06,81.63,1121,1261,1261,1121,1191,1500,1518,10629,745
33054,1,-0.99,-1.53,-0.30,-0.016,-0.071,1.040,-0.51,0.57,0.00,1.98,0.51,1.41,0.35,-0.25,2.15,4.67,3.14,6.21,0.03,-0.02,0.14,0.28,0.43,59.64,1121,1261,1261,1121,1189,1501,1522,10613,745
33066,1,1.39,-1.58,0.74,0.021,-0.052,1.004,-0.51,0.39,0.00,0.00,0.51,-0.39,0.35,-0.24,2.13,-1.61,0.74,-0.03,0.03,-0.02,0.15,-0.11,0.04,45.50,1121,1261,1261,1121,1195,1500,1518,10621,745
33078,1,0.37,-4.64,0.57,0.071,-0.071,0.963,-0.58,0.50,0.00,0.00,0.58,-0.50,0.36,-0.25,2.40,-1.98,2.03,2.65,0.04,-0.02,0.15,0.06,0.35,55.16,1121,1261,1261,1121,1195,1500,1518,10621,745
33090,1,1.73,-1.86,-0.08,0.075,-0.078,0.956,-0.65,0.69,0.00,0.00,0.65,-0.69,0.36,-0.25,2.64,-2.66,0.91,-0.79,0.04,-0.02,0.16,-0.16,-0.22,50.65,1121,1261,1261,1121,1196,1500,1517,10650,745
33102,1,-1.04,-1.97,-0.92,0.054,-0.073,0.973,-0.71,0.78,0.00,0.00,0.71,-0.78,0.37,-0.26,2.86,-3.00,3.89,-1.03,0.04,-0.02,0.16,0.30,-0.14,62.16,1121,1261,1261,1121,1196,1500,1517,10646,745
33114,1,-1.71,-2.31,-0.72,0.060,-0.073,0.972,-0.75,0.85,0.00,0.00,0.75,-0.85,0.38,-0.27,3.02,-3.24,4.72,-0.93,0.04,-0.02,0.16,0.42,0.04,65.99,1121,1261,1261,1121,1201,1500,1518,10625,745
33126,1,-0.20,-5.05,-0.51,0.089,-0.070,0.952,-0.76,1.05,0.00,0.00,0.76,-1.05,0.39,-0.28,3.03,-3.96,3.23,1.08,0.04,-0.02,0.17,0.19,0.47,62.53,1139,1263,1263,1139,1201,1499,1519,10613,745
33138,1,0.24,-5.13,-0.10,0.101,-0.063,0.937,-0.74,1.38,0.00,0.00,0.74,-1.38,0.39,-0.29,3.00,-5.13,2.76,0.00,0.04,-0.02,0.17,0.12,0.25,52.97,1139,1263,1263,1139,1201,1499,1519,10625,745
33150,1,0.12,5.43,-0.42,0.051,-0.073,0.984,-0.75,1.52,0.00,0.00,0.75,-1.52,0.40,-0.30,3.01,-5.62,2.89,-11.05,0.04,-0.02,0.18,0.15,-1.28,58.46,1139,1263,1263,1139,1206,1500,1517,10633,745
33162,1,-1.16,1.24,-0.51,-0.009,-0.074,1.022,-0.71,1.28,0.00,0.00,0.71,-1.28,0.41,-0.32,2.89,-4.78,4.05,-6.02,0.04,-0.02,0.18,0.35,-0.34,57.99,1139,1263,1263,1139,1206,1500,1517,10621,745
33174,1,-1.22,-1.25,-0.38,-0.035,-0.069,1.050,-0.62,0.70,0.00,0.00,0.62,-0.70,0.41,-0.33,2.59,-2.77,3.81,-1.52,0.04,-0.03,0.18,0.35,0.41,52.08,1139,1263,1263,1139,1210,1500,1516,10613,745
33186,1,-0.32,-6.95,-0.03,0.009,-0.062,1.026,-0.49,0.26,0.00,0.00,0.49,-0.26,0.42,-0.33,2.12,-1.25,2.44,5.70,0.04,-0.03,0.19,0.23,1.28,48.67,1139,1263,1263,1139,1210,1500,1518,10613,745
33198,1,-1.84,-7.51,0.51,0.067,-0.069,0.967,-0.45,0.24,0.00,0.00,0.45,-0.24,0.42,-0.33,1.99,-1.17,3.83,6.35,0.04,-0.03,0.19,0.43,0.99,77.58,1139,1263,1263,1139,1210,1500,1518,10604,745
33210,1,-2.02,-6.69,-0.52,0.084,-0.080,0.943,-0.46,0.51,0.00,0.00,0.46,-0.51,0.43,-0.34,2.05,-2.14,4.07,4.55,0.04,-0.02,0.20,0.45,0.63,59.74,1139,1263,1263,1139,1212,1500,1518,10600,745
33222,1,-2.16,0.95,-0.82,0.027,-0.081,1.016,-0.49,0.55,0.00,0.00,0.49,-0.55,0.43,-0.34,2.13,-2.26,4.29,-3.22,0.04,-0.03,0.20,0.48,-0.38,62.96,1139,1263,1263,1139,1212,1500,1518,10621,745
33234,1,-0.20,0.39,-1.01,-0.001,-0.073,1.035,-0.47,0.34,0.00,0.00,0.47,-0.34,0.43,-0.35,2.07,-1.55,2.27,-1.93,0.04,-0.03,0.20,0.17,-0.01,65.45,1161,1263,1265,1159,1212,1500,1517,10617,745
33246,1,-2.47,-4.97,-1.01,-0.006,-0.069,1.036,-0.43,0.01,0.00,0.00,0.43,-0.01,0.44,-0.35,1.93,-0.39,4.40,4.58,0.04,-0.03,0.21,0.53,1.03,64.42,1161,1263,1265,1159,1212,1499,1519,10617,745
33258,1,-0.55,-1.48,-0.77,-0.006,-0.056,1.036,-0.34,-0.27,0.00,0.00,0.34,0.27,0.44,-0.35,1.62,0.59,2.18,2.06,0.04,-0.03,0.21,0.21,0.38,58.36,1161,1263,1265,1159,1212,1499,1519,10617,745
33270,1,-2.30,-2.00,-1.95,-0.019,-0.077,1.043,-0.31,-0.56,0.00,0.00,0.31,0.56,0.45,-0.34,1.55,1.62,3.85,3.62,0.04,-0.03,0.22,0.49,0.46,78.41,1161,1263,1265,1159,1212,1500,1518,10600,745
33282,1,-1.29,1.54,-0.83,-0.044,-0.063,1.055,-0.29,-0.91,0.00,0.00,0.29,0.91,0.45,-0.33,1.46,2.84,2.75,1.31,0.04,-0.03,0.22,0.31,0.03,60.54,1161,1263,1265,1159,1212,1500,1518,10617,745
33294,1,1.17,-0.52,-1.10,-0.024,-0.061,1.041,-0.28,-1.22,0.00,0.00,0.28,1.22,0.45,-0.32,1.41,3.96,0.24,4.48,0.04,-0.03,0.22,-0.09,0.42,106.71,1161,1263,1265,1159,1213,1500,1518,10600,745
33306,1,-1.43,-5.11,-0.62,0.015,-0.062,1.017,-0.26,-1.33,0.00,0.00,0.26,1.33,0.45,-0.31,1.38,4.33,2.80,9.44,0.05,-0.03,0.23,0.33,0.99,99.74,1161,1263,1265,1159,1213,1500,1518,10617,745
33318,1,0.95,5.26,-0.19,0.000,-0.046,1.019,-0.22,-1.30,0.00,0.00,0.22,1.30,0.46,-0.30,1.24,4.27,0.29,-0.99,0.05,-0.02,0.24,-0.08,-0.76,53.16,1161,1263,1265,1159,1213,1500,1518,10617,745
33330,1,0.68,5.39,-0.22,-0.021,-0.064,1.044,-0.23,-1.38,0.00,0.00,0.23,1.38,0.46,-0.28,1.27,4.53,0.58,-0.86,0.05,-0.02,0.24,-0.01,-0.60,57.90,1175,1255,1255,1175,1215,1500,1517,10613,745
33342,1,-1.65,-0.10,0.27,-0.025,-0.051,1.041,-0.23,-1.52,0.00,0.00,0.23,1.52,0.46,-0.27,1.28,5.05,2.93,5.14,0.05,-0.02,0.24,0.35,0.28,51.83,1175,1255,1255,1175,1215,1500,1517,10613,745
33354,1,1.00,-1.54,0.23,-0.000,-0.055,1.029,-0.24,-1.58,0.00,0.00,0.24,1.58,0.46,-0.25,1.29,5.26,0.29,6.80,0.05,-0.02,0.25,-0.09,0.42,52.59,1175,1255,1255,1175,1217,1500,1518,10608,745
33366,1,-1.24,-5.58,-0.51,0.024,-0.069,1.001,-0.26,-1.52,0.00,0.00,0.26,1.52,0.46,-0.24,1.38,5.07,2.62,10.64,0.05,-0.02,0.25,0.28,0.90,62.82,1175,1255,1255,1175,1218,1500,1518,10608,745
33378,1,-3.40,-3.75,-0.41,0.016,-0.060,1.000,-0.22,-1.38,0.00,0.00,0.22,1.38,0.47,-0.23,1.23,4.59,4.63,8.34,0.05,-0.02,0.26,0.63,0.61,98.04,1175,1255,1255,1175,1218,1500,1518,10621,745
33390,1,-0.85,-7.07,-0.11,0.020,-0.072,1.002,-0.19,-1.36,0.00,0.00,0.19,1.36,0.47,-0.21,1.13,4.56,1.98,11.64,0.05,-0.02,0.26,0.23,1.22,70.91,1175,1255,1255,1175,1222,1500,1518,10604,745
33402,1,-3.21,-11.46,0.16,0.066,-0.087,0.971,-0.23,-1.18,0.00,0.00,0.23,1.18,0.47,-0.20,1.27,3.94,4.49,15.39,0.05,-0.02,0.27,0.61,1.78,71.13,1175,1255,1255,1175,1222,1500,1518,10604,745
33414,1,-1.97,-3.23,-1.05,0.090,-0.080,0.955,-0.32,-0.73,0.00,0.00,0.32,0.73,0.47,-0.19,1.58,2.37,3.55,5.61,0.05,-0.01,0.27,0.42,0.45,107.65,1175,1255,1255,1175,1222,1500,1518,10613,745
33426,1,-1.15,-1.84,-1.15,0.047,-0.072,0.973,-0.36,-0.46,0.00,0.00,0.36,0.46,0.48,-0.19,1.75,1.41,2.90,3.25,0.05,-0.01,0.28,0.31,0.35,106.26,1122,1334,1334,1122,1228,1501,1517,10613,745
33438,1,-0.48,-2.22,-0.93,0.032,-0.067,0.979,-0.37,-0.45,0.00,0.00,0.37,0.45,0.48,-0.18,1.77,1.39,2.25,3.61,0.05,-0.01,0.29,0.22,0.35,94.85,1122,1334,1334,1122,1228,1501,1517,10617,745
33450,1,2.87,-2.37,1.10,0.061,-0.059,0.970,-0.39,-0.28,0.00,0.00,0.39,0.28,0.48,-0.18,1.84,0.80,-1.03,3.17,0.05,-0.01,0.29,-0.34,0.07,63.45,1122,1334,1334,1122,1233,1500,1519,10617,745
33462,1,0.94,6.32,0.37,0.020,-0.052,1.010,-0.39,-0.10,0.00,0.00,0.39,0.10,0.49,-0.18,1.86,0.18,0.93,-6.14,0.05,-0.01,0.30,-0.04,-1.41,75.37,1122,1334,1334,1122,1233,1500,1519,10621,745
33474,1,-0.65,5.92,-0.52,-0.020,-0.047,1.035,-0.32,-0.26,0.00,0.00,0.32,0.26,0.49,-0.18,1.61,0.72,2.26,-5.20,0.05,-0.01,0.30,0.20,-1.02,86.49,1122,1334,1334,1122,1237,1501,1517,10625,745
33486,1,0.65,-0.79,-0.22,0.007,-0.049,1.010,-0.21,-0.44,0.00,0.00,0.21,0.44,0.49,-0.17,1.22,1.38,0.57,2.17,0.05,-0.01,0.31,-0.02,0.16,79.31,1122,1334,1334,1122,1236,1499,1518,10617,745
33498,1,0.38,-1.24,-0.02,0.041,-0.059,1.004,-0.17,-0.45,0.00,0.00,0.17,0.45,0.49,-0.17,1.08,1.41,0.70,2.65,0.05,-0.01,0.32,0.03,0.24,95.05,1122,1334,1334,1122,1236,1499,1518,10617,745
33510,1,-1.91,3.54,-1.26,0.098,-0.073,0.983,-0.24,-0.04,0.00,0.00,0.24,0.04,0.50,-0.17,1.33,-0.04,3.24,-3.58,0.05,-0.01,0.32,0.41,-0.50,105.01,1122,1334,1334,1122,1237,1501,1516,10621,745
33522,1,1.52,5.16,0.18,0.112,-0.074,0.957,-0.39,0.64,0.00,0.00,0.39,-0.64,0.50,-0.17,1.88,-2.41,0.36,-7.56,0.05,-0.01,0.33,-0.12,-0.97,83.42,1122,1334,1334,1122,1237,1501,1516,10625,745
33534,1,0.55,-0.86,-0.33,0.099,-0.070,0.959,-0.51,1.15,0.00,0.00,0.51,-1.15,0.50,-0.18,2.27,-4.20,1.72,-3.35,0.05,-0.01,0.33,0.06,-0.03,89.26,1135,1345,1345,1135,1240,1500,1518,10617,740
33546,1,-2.01,2.78,-0.05,0.024,-0.077,1.024,-0.55,1.18,0.00,0.00,0.55,-1.18,0.51,-0.19,2.44,-4.33,4.45,-7.11,0.05,-0.02,0.34,0.48,-0.46,81.69,1135,1345,1345,1135,1240,1500,1518,10621,740
33558,1,-2.95,-2.16,0.23,0.032,-0.076,1.001,-0.53,0.97,0.00,0.00,0.53,-0.97,0.51,-0.20,2.36,-3.59,5.31,-1.43,0.05,-0.02,0.34,0.62,0.55,73.10,1135,1345,1345,1135,1240,1500,1518,10608,740
33570,1,-0.37,-6.56,-1.02,0.081,-0.069,0.970,-0.47,0.94,0.00,0.00,0.47,-0.94,0.52,-0.21,2.15,-3.51,2.52,3.05,0.05,-0.02,0.35,0.24,1.17,137.46,1135,1345,1345,1135,1245,1500,1517,10617,740
33582,1,1.61,11.40,-0.93,-0.017,-0.038,1.063,-0.35,0.75,0.00,0.00,0.35,-0.75,0.52,-0.22,1.74,-2.84,0.13,-14.24,0.05,-0.02,0.36,-0.11,-1.71,134.81,1135,1345,1345,1135,1245,1500,1517,10621,740
33594,1,3.44,7.08,0.49,0.013,-0.033,1.031,-0.24,0.56,0.00,0.00,0.24,-0.56,0.53,-0.22,1.38,-2.20,-2.06,-9.28,0.05,-0.02,0.37,-0.44,-1.17,106.39,1135,1345,1345,1135,1245,1500,1517,10617,740
33606,1,0.94,8.30,-0.31,0.044,-0.059,1.008,-0.34,0.73,0.00,0.00,0.34,-0.73,0.53,-0.23,1.71,-2.80,0.77,-11.10,0.06,-0.02,0.38,-0.07,-1.65,119.80,1135,1345,1345,1135,1246,1500,1518,10625,740
33618,1,-2.90,-6.76,0.21,0.071,-0.083,0.992,-0.40,0.87,0.00,0.00,0.40,-0.87,0.53,-0.24,1.94,-3.28,4.84,3.49,0.06,-0.02,0.38,0.60,0.91,109.47,1135,1345,1345,1135,1246,1500,1518,10613,740
33630,1,-1.77,-7.98,-0.07,0.104,-0.074,0.965,-0.41,1.07,0.00,0.00,0.41,-1.07,0.54,-0.25,1.98,-4.00,3.75,3.98,0.06,-0.02,0.39,0.44,1.13,110.05,1141,1373,1373,1141,1257,1500,1517,10613,739
33642,1,0.08,-2.21,-0.96,0.103,-0.089,0.945,-0.53,1.40,0.00,0.00,0.53,-1.40,0.54,-0.26,2.41,-5.16,2.33,-2.95,0.06,-0.02,0.40,0.17,0.13,124.87,1141,1373,1373,1141,1257,1500,1517,10613,739
33654,1,3.31,10.54,0.20,0.062,-0.072,0.993,-0.67,1.66,0.00,2.16,0.67,0.50,0.55,-0.25,2.90,1.48,-0.42,-9.05,0.06,-0.02,0.41,-0.36,-1.72,83.32,1141,1373,1373,1141,1242,1500,1524,10608,739
33666,1,1.50,-0.05,0.10,0.103,-0.061,0.967,-0.74,1.97,0.00,0.00,0.74,-1.97,0.55,-0.26,3.15,-7.16,1.65,-7.12,0.06,-0.02,0.41,-0.07,-0.50,81.84,1141,1373,1373,1141,1259,1500,1518,10604,739
33678,1,-2.54,-8.41,-0.17,0.129,-0.086,0.930,-0.84,2.32,0.00,0.00,0.84,-2.32,0.56,-0.28,3.49,-8.39,6.04,0.02,0.06,-0.02,0.42,0.61,0.73,105.17,1141,1373,1373,1141,1259,1500,1518,10604,739
33690,1,-1.61,-6.73,-0.18,0.130,-0.076,0.914,-0.89,2.70,0.00,0.00,0.89,-2.70,0.57,-0.30,3.70,-9.74,5.31,-3.01,0.06,-0.02,0.43,0.47,0.38,112.58,1141,1373,1373,1141,1258,1500,1518,10596,739
33702,1,1.36,2.56,-0.35,0.079,-0.080,0.959,-0.99,2.87,0.00,0.00,0.99,-2.87,0.58,-0.33,4.04,-10.37,2.67,-12.93,0.06,-0.03,0.43,-0.00,-1.10,113.58,1141,1373,1373,1141,1258,1500,1518,10592,739
33714,1,0.05,-4.24,-0.07,0.103,-0.085,0.939,-1.04,3.02,0.00,0.00,1.04,-3.02,0.59,-0.36,4.23,-10.94,4.18,-6.70,0.06,-0.03,0.44,0.23,-0.05,106.61,1141,1373,1373,1141,1258,1500,1518,10588,739
33726,1,-0.31,0.83,-0.91,0.102,-0.059,0.964,-1.04,3.17,0.00,0.00,1.04,-3.17,0.60,-0.39,4.23,-11.49,4.54,-12.32,0.06,-0.03,0.45,0.29,-0.81,119.21,1144,1382,1382,1144,1263,1500,1517,10592,743
33738,1,1.17,1.11,-0.56,0.071,-0.067,0.980,-1.03,3.20,0.00,0.00,1.03,-3.20,0.61,-0.42,4.21,-11.63,3.03,-12.74,0.06,-0.03,0.46,0.05,-0.89,110.84,1144,1382,1382,1144,1263,1500,1517,10583,743
33750,1,0.47,-3.25,0.52,0.038,-0.070,0.997,-0.94,2.94,0.00,0.00,0.94,-2.94,0.62,-0.45,3.89,-10.74,3.43,-7.49,0.06,-0.04,0.46,0.17,-0.09,95.92,1144,1382,1382,1144,1258,1500,1517,10588,743
33762,1,-0.14,-1.65,0.04,0.032,-0.063,0.999,-0.85,2.57,0.00,0.00,0.85,-2.57,0.63,-0.48,3.61,-9.49,3.75,-7.84,0.07,-0.04,0.47,0.23,-0.20,102.72,1144,1382,1382,1144,1258,1500,1517,10583,743
33774,1,2.06,9.87,-1.07,-0.014,-0.045,1.037,-0.72,2.16,0.00,0.00,0.72,-2.16,0.63,-0.50,3.15,-8.05,1.09,-17.92,0.07,-0.04,0.48,-0.12,-1.87,117.80,1144,1382,1382,1144,1261,1500,1518,10575,743
33786,1,-0.95,1.56,0.40,-0.008,-0.050,1.039,-0.64,1.68,0.00,0.00,0.64,-1.68,0.64,-0.52,2.90,-6.39,3.84,-7.95,0.07,-0.04,0.49,0.34,-0.43,96.36,1144,1382,1382,1144,1259,1500,1517,10588,743
33798,1,-1.68,-2.51,0.52,0.041,-0.073,1.005,-0.66,1.51,0.00,0.00,0.66,-1.51,0.65,-0.53,2.95,-5.81,4.63,-3.30,0.07,-0.04,0.49,0.45,0.10,95.17,1144,1382,1382,1144,1259,1500,1517,10583,743
33810,1,0.01,-6.14,-0.34,0.026,-0.073,0.982,-0.63,1.28,0.00,0.00,0.63,-1.28,0.65,-0.54,2.84,-5.04,2.83,1.11,0.07,-0.05,0.50,0.18,0.88,104.48,1144,1382,1382,1144,1262,1499,1517,10592,743
33822,1,0.37,2.40,-0.71,-0.014,-0.058,1.023,-0.56,0.84,0.00,0.00,0.56,-0.84,0.66,-0.55,2.61,-3.48,2.24,-5.89,0.07,-0.05,0.51,0.10,-0.44,110.28,1144,1382,1382,1144,1262,1499,1517,10604,743
33834,1,1.03,8.50,0.23,0.003,-0.061,1.031,-0.61,0.66,0.00,0.00,0.61,-0.66,0.66,-0.56,2.81,-2.86,1.77,-11.36,0.07,-0.05,0.51,-0.02,-1.74,94.71,1165,1361,1359,1167,1263,1499,1519,10600,743
33846,1,-0.53,-1.60,0.47,0.010,-0.088,1.007,-0.68,0.49,0.00,0.00,0.68,-0.49,0.67,-0.57,3.05,-2.29,3.57,-0.69,0.07,-0.05,0.52,0.26,0.11,88.52,1165,1361,1359,1167,1270,1502,1516,10600,743
33858,1,-2.74,-7.48,-1.22,0.034,-0.087,0.973,-0.70,0.25,0.00,0.00,0.70,-0.25,0.68,-0.57,3.12,-1.45,5.85,6.04,0.07,-0.05,0.53,0.63,1.42,105.65,1165,1361,1359,1167,1270,1502,1516,10600,743
33870,1,1.72,11.81,-0.52,0.024,-0.062,1.020,-0.73,0.27,0.00,0.00,0.73,-0.27,0.68,-0.57,3.25,-1.50,1.53,-13.31,0.07,-0.05,0.53,-0.07,-1.98,112.68,1165,1361,1359,1167,1263,1501,1517,10600,743
33882,1,-0.51,-3.60,0.46,0.086,-0.091,0.980,-0.93,0.61,0.00,0.00,0.93,-0.61,0.69,-0.58,3.94,-2.72,4.45,0.89,0.07,-0.05,0.54,0.27,0.17,97.38,1165,1361,1359,1167,1263,1501,1517,10613,743
33894,1,-1.80,-5.88,-0.20,0.114,-0.087,0.955,-0.97,0.91,0.00,0.00,0.97,-0.91,0.70,-0.58,4.10,-3.77,5.89,2.11,0.07,-0.05,0.55,0.52,0.74,103.64,1165,1361,1359,1167,1266,1500,1518,10613,743
33906,1,0.54,6.93,-0.86,0.119,-0.074,0.964,-1.02,1.46,0.00,0.00,1.02,-1.46,0.71,-0.60,4.27,-5.69,3.72,-12.62,0.07,-0.05,0.55,0.18,-1.52,114.74,1165,1361,1359,1167,1265,1500,1518,10613,743
33918,1,2.78,9.08,0.42,0.055,-0.065,0.993,-1.09,1.88,0.00,0.00,1.09,-1.88,0.72,-0.61,4.52,-7.20,1.74,-16.28,0.08,-0.05,0.56,-0.24,-1.92,133.78,1165,1361,1359,1167,1265,1500,1518,10600,743
33930,1,-0.74,0.63,-0.03,0.010,-0.071,1.009,-1.06,1.65,0.00,0.00,1.06,-1.65,0.73,-0.63,4.44,-6.40,5.18,-7.03,0.08,-0.05,0.57,0.33,-0.22,100.39,1115,1421,1421,1115,1268,1500,1517,10608,744
33942,1,-1.63,9.03,-1.60,-0.056,-0.072,1.061,-0.97,1.09,0.00,0.00,0.97,-1.09,0.74,-0.64,4.14,-4.47,5.77,-13.50,0.08,-0.06,0.58,0.52,-1.03,125.82,1115,1421,1421,1115,1268,1500,1517,10613,744
33954,1,1.19,-2.49,0.27,-0.029,-0.064,1.059,-0.90,0.52,0.00,0.00,0.90,-0.52,0.75,-0.65,3.92,-2.47,2.72,0.02,0.08,-0.06,0.59,0.05,0.69,93.68,1115,1421,1421,1115,1271,1500,1518,10617,744
33966,1,1.17,0.84,-0.23,-0.015,-0.056,1.035,-0.83,0.26,0.00,0.00,0.83,-0.26,0.76,-0.65,3.67,-1.56,2.51,-2.40,0.08,-0.06,0.59,0.01,-0.28,101.05,1115,1421,1421,1115,1271,1500,1518,10608,744
33978,1,-1.11,-3.24,-0.05,-0.020,-0.056,1.016,-0.74,-0.16,0.00,0.00,0.74,0.16,0.77,-0.65,3.35,-0.09,4.47,3.15,0.08,-0.06,0.60,0.36,0.65,105.65,1115,1421,1421,1115,1271,1500,1518,10617,744
33990,1,0.54,4.06,0.87,-0.024,-0.077,1.040,-0.70,-0.45,0.00,0.00,0.70,0.45,0.77,-0.65,3.24,0.93,2.70,-3.13,0.08,-0.06,0.61,0.13,-0.80,94.79,1115,1421,1421,1115,1273,1500,1518,10604,744
34002,1,1.44,14.27,0.24,-0.069,-0.069,1.089,-0.66,-0.78,0.00,0.00,0.66,0.78,0.78,-0.64,3.09,2.09,1.65,-12.17,0.08,-0.06,0.61,-0.00,-1.96,101.30,1115,1421,1421,1115,1273,1500,1518,10604,744
34014,1,-0.27,2.84,-1.11,-0.019,-0.059,1.051,-0.66,-1.06,0.00,0.00,0.66,1.06,0.79,-0.63,3.08,3.07,3.35,0.23,0.08,-0.06,0.62,0.24,0.07,140.03,1115,1421,1421,1115,1273,1500,1517,10604,744
34026,1,-0.06,8.81,-0.16,-0.023,-0.080,1.049,-0.74,-1.13,0.00,0.00,0.74,1.13,0.79,-0.62,3.38,3.32,3.44,-5.49,0.08,-0.06,0.63,0.20,-0.91,127.19,1159,1413,1413,1159,1286,1500,1518,10600,745
34038,1,-1.52,-6.79,1.35,0.030,-0.090,1.005,-0.78,-1.12,0.00,0.00,0.78,1.12,0.80,-0.61,3.53,3.31,5.05,10.10,0.08,-0.06,0.64,0.45,1.49,111.67,1159,1413,1413,1159,1286,1500,1518,10604,745
34050,1,0.01,-3.05,-1.01,0.048,-0.078,0.987,-0.83,-0.99,0.00,0.00,0.83,0.99,0.81,-0.60,3.71,2.87,3.70,5.92,0.09,-0.06,0.65,0.21,0.70,125.93,1159,1413,1413,1159,1276,1498,1519,10604,745
